Subject_ID,Affiliation,Followers,Tweet_ID,Affiliation_Contrast,After_Dates,After_Corpus,After_Likes,After_Retweets,After_Replies,After_Views,prop_Israeli,prop_Warm,prop_Competence,prop_Incompetence,prop_Cold,prop_Jewish,prop_Muslim,prop_Arabic,prop_IDF,prop_Hamas,count_Israeli,count_Warm,count_Competence,count_Incompetence,count_Cold,count_Jewish,count_Muslim,count_Arabic,count_IDF,count_Hamas,words_Israeli,words_Warm,words_Competence,words_Incompetence,words_Cold,words_Jewish,words_Muslim,words_Arabic,words_IDF,words_Hamas,total_words
16,Democratic Party,628500.0,906,0.5,"November 12, 2023 04:11 AM",Here’s how Israel deals with Jews in Israel protesting against the Israel government.,4281,1647,300,285714,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,[],[],[],[],[],['jews'],[],[],[],[],14
62,Republican Party,,971,-0.5,"October 12, 2023 04:08 AM",Hamas to endorse college debt relief shortly,2622,197,78,69778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],7
26,Democratic Party,1000000.0,528,0.5,"October 09, 2023 10:26 PM","Hamas has committed atrocities in Israel. The human cost of their barbarousness is catastrophic.We should have solidarity in our unwavering support for the innocent victims of this violence. But what have Republicans done since day one instead? They’ve used the acute suffering of human beings as a vehicle to push lies, to fear monger, to attack our President and to promote the purchase of AR-15s here at home. Women and children murdered or kidnapped, a wheelchair-bound Holocaust survivor taken hostage, young festival-goers massacred. And Republicans have used all of it as the backdrop for their hate-fueled agenda. And while it is totally unsurprising, it is still utterly reprehensible. It is shameful. Sadly, as we all know, they no longer posses the capacity for shame. This is who they are. And this is what they do.",5120,1100,727,356681,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0070921985815602835,0,0,0,0,1,0,0,0,0,1,[],[],[],[],['hate'],[],[],[],[],['hamas'],141
41,Republican Party,7000000.0,510,-0.5,"August 13, 2024 01:36 PM","Hamas does not have the capacity anymore for serious offensive action. But they've roped Iran and Hezbollah into sympathy action that neither Iran nor Hezbollah can afford. Iran and Hezbollah are desperately attempting to get to a ceasefire offramp so they can claim that they aren't weak, they couldn't go hard because of the ceasefire. And Sinwar is like, 'Nope. Gonna suck you guys in. You bought the ticket, you take the ride.'",1966,226,117,296047,0.0,0.013157894736842105,0.0,0.013157894736842105,0.039473684210526314,0.0,0.0,0.0,0.0,0.02631578947368421,0,1,0,1,3,0,0,0,0,2,[],['serious'],[],['weak'],"['offensive', 'weak', 'hard']",[],[],[],[],"['hamas', 'sinwar']",76
23,Republican Party,2600000.0,869,-0.5,"November 01, 2023 10:28 AM",Hamas Official Ghazi Hamad: We Will Repeat the October 7 Attack Time and Again Until Israel Is Annihilated; We Are Victims - Everything We Do Is Justified #Hamas #Gaza #Palestinians,1221,270,190,60184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.06896551724137931,0,0,0,0,0,0,0,1,0,2,[],[],[],[],[],[],[],['palestinians'],[],"['hamas', 'hamas']",29
79,Republican Party,4400000.0,844,-0.5,"May 02, 2024 06:33 PM",Hamas Nazis shooting at civilians to keep them away from aid trucks. Blinken silent.,4687,2920,196,97146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],14
62,Republican Party,,233,-0.5,"October 16, 2023 12:15 AM","Guys Israel just needs to send John Fetterman to negotiate with Hamas After trying to listen to him their translator will just blow himself and the leadership up, and steps towards a lasting peace can commence",1204,133,57,40028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],36
41,Republican Party,7000000.0,836,-0.5,"November 08, 2023 02:43 PM","Good news, then: the IDF will have security control, and the current government is a unity government including his opposition. The post-Hamas plans for Gaza have literally nothing to do with Netanyahu personally.",2497,289,881,597582,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,1,1,1,0,0,0,0,0,1,1,['netanyahu'],['good'],['good'],[],[],[],[],[],['idf'],['hamas'],34
78,Republican Party,570400.0,672,-0.5,"August 21, 2024 01:02 PM","For the amount of times it’s been demanded that I condemn this kid and having never done it, you’d think if he were going to come out and criticize me, he would at least have something to say other than “look at this guy believing in freedom while being Jewish.” For the record, I’m not trying to be “THE redpill guy” whatever that means. I’m just trying to tell the truth. If you don’t like Jews, that’s fine. It’s your right. If that’s your problem with me, you’re welcome to fuck off. I’m not trying to be your anything.,",5891,287,399,980077,0.0,0.009174311926605505,0.0,0.0,0.0,0.01834862385321101,0.0,0.0,0.0,0.0,0,1,0,0,0,2,0,0,0,0,[],['right'],[],[],[],"['jewish', 'jews']",[],[],[],[],109
95,Republican Party,12400000.0,883,-0.5,"August 16, 2024 04:46 PM",FULL STORY: Walz administration awarded $2 million to Muslim group fundraising for al Qaeda-linked charity,1139,541,198,111322,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],['muslim'],[],[],[],16
62,Republican Party,,583,-0.5,"October 13, 2023 01:40 PM",Elderly man assaulted in his own home by an invader. This is what Hamas Day of Jihad has resulted in,1620,119,96,79717,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0,0,0,0,0,0,1,0,0,1,[],[],[],[],[],[],['jihad'],[],[],['hamas'],20
74,Democratic Party,1100000.0,400,0.5,"October 12, 2023 03:49 PM",Donald Trump praising Hamas is all the proof you need that the family of raccoons that live inside his head have finally chewed through all the wires,19262,3570,643,473972,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0,1,0,0,0,0,0,0,0,1,[],['live'],[],[],[],[],[],[],[],['hamas'],27
62,Republican Party,,666,-0.5,"October 12, 2023 11:32 PM","CNN has confirmed that as the Hamas fighters were slaughtering innocent people they could be heard to be chanting ""This is MAGA country""",1746,185,68,66529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],23
17,Democratic Party,1400000.0,501,0.5,"May 06, 2024 04:50 PM",CAIRO (AP) — Hamas announces it has accepted an Egyptian-Qatari cease-fire proposal.,2603,557,79,186966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],13
26,Democratic Party,1000000.0,975,0.5,"November 25, 2023 09:12 PM",Breaking: the second group of Hamas hostages has been released to the Red Cross.,5528,434,312,155735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],14
17,Democratic Party,1400000.0,731,0.5,"November 22, 2023 01:25 AM",Breaking: Israels government has approved the outline of a deal to secure the release of some hostages held by Hamas.,1983,239,57,92918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],20
17,Democratic Party,1400000.0,169,0.5,"May 08, 2024 10:25 PM","Breaking:  WASHINGTON (AP) — Biden says Im not supplying the weapons if Israel launches assault on Gazas Rafah, after US paused bomb shipment.",3955,739,123,192258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],22
41,Republican Party,7000000.0,933,-0.5,"August 19, 2024 12:50 PM","Blinken: Were close to a deal! Hamas: Nope. Blinken: The deal isnt dead! Hamas: ::sends suicide bomber to Tel Aviv:: Blinken: We can still make a deal!  The WH is trying to delay action beyond the DNC. In doing so, its telegraphing weakness to Iran, Hezbollah, and Hamas.",11720,2028,884,490193,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0625,0,0,0,0,1,0,0,0,0,3,[],[],[],[],['dead'],[],[],[],[],"['hamas', 'hamas', 'hamas']",48
39,Democratic Party,1000000.0,421,0.5,"October 18, 2023 02:19 PM","Biden: I caution this while you feel that rage, dont be consumed by it. After 9/11, we were enraged in the US. While we sought justice and got justice, we also made mistakes… The vast majority of Palestinians are not Hamas. Hamas does not represent the Palestinian people.",1402,712,117,96305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.04081632653061224,0,0,0,0,0,0,0,2,0,2,[],[],[],[],[],[],[],"['palestinians', 'palestinian']",[],"['hamas', 'hamas']",49
83,Republican Party,1900000.0,135,-0.5,"April 08, 2024 08:25 PM","Biden now wants to create a separate label for Jewish-made products from the West Bank (AKA Judea & Samaria). Maybe its just me, but creating separate labels for Jews doesnt exactly have the best track record.",2789,894,98,136756,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,[],[],[],[],[],"['jewish', 'jews']",[],[],[],[],36
60,Democratic Party,1600000.0,802,0.5,"August 07, 2024 05:32 PM","BREAKING:  Islamist terror attack likely targeting Taylor Swift concert in Austria foiled.  The authorities revealed that the IS supporting terrorists where planning to detonate, most likely at one of the three Taylor Swift concerts taking place in Vienna this weekend.  2 men",1633,304,47,95932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['islamist'],42
17,Democratic Party,1400000.0,847,0.5,"July 25, 2024 11:30 PM","BREAKING. Vice President Harris on Israel-Gaza: 'Israel has a right to defend itself, and how it does so matters.' 'The images of dead children and desperate, hungry people fleeing for safety, sometimes displaced for the second, third or fourth time — we cannot look away in the face of these tragedies. We cannot allow ourselves to become numb to the suffering, and I will not be silent.' 'So to everyone who has been calling for a ceasefire, and to everyone who yearns for peace, I see you and I hear you. Let's get the deal done so we can get a cease fire to end the war. Let's bring the hostages home, and let's provide much needed relief to the Palestinian people, and ultimately, I remain committed to a path forward that can lead to a two-state solution.'",4101,993,65,202829,0.0,0.007042253521126761,0.007042253521126761,0.0,0.007042253521126761,0.0,0.0,0.007042253521126761,0.0,0.0,0,1,1,0,1,0,0,1,0,0,[],['right'],['forward'],[],['dead'],[],[],['palestinian'],[],[],142
83,Republican Party,1900000.0,197,-0.5,"October 18, 2023 04:35 PM","As the narrative that Israel bombed a hospital in Gaza continues to fall apart, I have to ask: Why was the media so quick to believe the words of jihadi terrorists who murdered American citizens?",2186,623,146,69689,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,[],['quick'],['quick'],[],[],[],[],[],[],[],35
78,Republican Party,570400.0,442,-0.5,"April 02, 2024 10:46 PM","As the Israeli assault on Gaza becomes even more transparently indefensible, I’d like to take on the three main “justifications” that I get the most. 1) They have to finish the job! Hamas must be defeated! The obvious moral hypocrisy of believing that you are justified in killing babies to maybe kill some terrorists aside, this argument demonstrates a complete lack of understanding about what creates terrorism. Pat Buchanan said that terrorism is the price of empire. I think it’s the price of domination over other people. Honestly, how hard is it to put yourself in their shoes? If someone killed your baby, would you be ready to go kill someone over it? What Israel has done to Gaza since October guarantees more Hamas or Hamas like groups. 2) What about the hostages?It is mind boggling that anyone can look at what Israel is doing and believe that their primary goal is to get the hostages out alive. How many of them has Israel already killed? I don’t think anyone actually knows, but it should be self evident that destroying a city that you claim contains hostages is not motivated by valuing their safety above all. Continuing the war doesn’t help the hostages. Israel can negotiate for them, as they have in the past. They hold all of the chips and they’ve got plenty of hostages of their own. 3) If Israel doesn’t finish the job there will be more 10/7s. This is laughably stupid. I don’t care what the loudest member of Hamas said they wanted to do, what matters is their ability to do it. Hamas has never pulled off anything like 10/7 before and they’re not likely to ever be able to again. Israel underestimated/supported the threat, they can just not do that again. Israel is a fortress and can easily secure its borders. There is simply no justification for this war to continue and you should never support anyone who wants to force you to fund it.",7861,1755,530,632686,0.0029154518950437317,0.0029154518950437317,0.0029154518950437317,0.0029154518950437317,0.0029154518950437317,0.0,0.0,0.0,0.0,0.014577259475218658,1,1,1,1,1,0,0,0,0,5,['israeli'],['alive'],['able'],['stupid'],['hard'],[],[],[],[],"['hamas', 'hamas', 'hamas', 'hamas', 'hamas']",343
94,Republican Party,222100.0,186,-0.5,"October 13, 2023 12:56 AM","As recently as 2020, the Israeli government was begging Arab governments to continue funding Hamas. Ask yourself why they'd do that. Ask yourself why the most secure border on earth fell to people on paragliders. Consider who this war benefits: Netanyahu, whose corruption scandals are now ignored; Hamas leadership, some of whom are billionaires that don't even live in Gaza; The US/Western military industrial complex, who has a green light to fund a second proxy war; The US government, who has now silenced the anti-war right; And all at the low, low cost of the God knows how many innocent Israelis and Palestinians who will die. Please, think.",3425,1132,181,328980,0.026785714285714284,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.017857142857142856,3,2,0,0,0,0,0,1,0,2,"['israeli', 'netanyahu', 'israelis']","['live', 'right']",[],[],[],[],[],['palestinians'],[],"['hamas', 'hamas']",112
41,Republican Party,7000000.0,939,-0.5,"March 07, 2024 02:14 AM","As every single person knows, this ends when Hamas surrenders. But Hamas wont surrender. Because theyre counting on useful idiots to preserve their power. Hamas seeks Palestinian suffering.",26571,2929,1394,849791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.10714285714285714,0,0,0,0,0,0,0,1,0,3,[],[],[],[],[],[],[],['palestinian'],[],"['hamas', 'hamas', 'hamas']",28
32,Democratic Party,1000000.0,740,0.5,"September 21, 2024 06:44 PM","As a jew, I have a sacred duty to support the candidate who believes in democracy and the rule of law, and not the candidate who was the driving force behind January 6.",11387,2657,169,288055,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,[],[],[],[],[],['jew'],[],[],[],[],33
32,Democratic Party,1000000.0,170,0.5,"September 14, 2024 12:28 AM","As a Jew, I know that othering against one group leads to othering the rest of us",2667,339,80,98644,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,[],[],[],[],[],['jew'],[],[],[],[],17
63,Democratic Party,88800.0,543,0.5,"October 31, 2023 06:52 PM","Are u fucking kidding me?? At least 400 Palestinians killed by Israel in a targeted attack on a refugee camp. Every US official supporting this has blood on their hands, but it starts at the top. Biden must resign. Blinken must resign. Not one penny more for Israel. #CeasefireNOW",5419,2199,289,101954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],['palestinians'],[],[],49
41,Republican Party,7000000.0,750,-0.5,"October 11, 2023 02:52 AM",Agreed. This is precisely why Palestinian civilians in Gaza should listen to Israels warnings and leave target areas -- and it is also precisely why Hamas is telling them not to do so.,1064,234,102,157603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.03125,0,0,0,0,0,0,0,1,0,1,[],[],[],[],[],[],[],['palestinian'],[],['hamas'],32
32,Democratic Party,1000000.0,214,0.5,"September 21, 2024 04:26 PM","Adelson: Jews have a ""sacred duty"" to vote for Trump.  Let that sink in.  Trump: Jews ""would have a lot to do with the loss"" if Harris wins.  Let that sink in.  This is not normal. Dont let anyone tell you either of these things are OK to say.  @birenbomb was there. x.com/TheNVIndy/stat…",2323,560,149,77636,0.0,0.0,0.0,0.0,0.017857142857142856,0.03571428571428571,0.0,0.0,0.0,0.0,0,0,0,0,1,2,0,0,0,0,[],[],[],[],['normal'],"['jews', 'jews']",[],[],[],[],56
17,Democratic Party,1400000.0,101,0.5,"October 20, 2023 09:15 PM","According to the White House, President Biden spoke by phone with the family of the two Americans released today after being taken hostage by Hamas.",1826,242,36,112904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],25
78,Republican Party,570400.0,805,-0.5,"April 22, 2024 11:52 PM","@ComicDaveSmith, the reason Jewish people call you a self-hating Jew is because youre completely quite on the ""protests"" on college campuses that are straight up calling for ""more Oct 7th 10,000 times"", &""Go home to Poland Jew"".  Youre vocal on many things, why quite on this?",1780,175,97,91019,0.0,0.020833333333333332,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0,1,0,0,0,3,0,0,0,0,[],['straight'],[],[],[],"['jewish', 'jew', 'jew']",[],[],[],[],48
28,Republican Party,157100.0,348,-0.5,"March 08, 2024 03:51 AM","134 Innocent Hostages including 6 Americans are still being held by Hamas, Gazans and Palestinians. Not one word DEMANDING THEIR RELEASE from our President. On Oct 7th the Jewish People experienced the worst genocide since the Holocaust and we hear more about the suffering of Gazans than the constant threat for survival Israel and the Jewish people live with everyday! And let's reward them with another State and launching pad for terror. Your lack of support for the Jewish people and the State of Israel was loud and clear Mr President! @POTUS @AIPAC",4736,700,218,331608,0.0,0.010638297872340425,0.010638297872340425,0.0,0.010638297872340425,0.031914893617021274,0.0,0.031914893617021274,0.0,0.010638297872340425,0,1,1,0,1,3,0,3,0,1,[],['live'],['experienced'],[],['loud'],"['jewish', 'jewish', 'jewish']",[],"['gazans', 'palestinians', 'gazans']",[],['hamas'],94
83,Republican Party,1900000.0,719,-0.5,"November 03, 2023 09:00 PM",".@bennydav, a Jew who survived the 1976 terrorist plane highjacking, explains why the Jewish people cant just leave Israel for safety reasons: ""Where do you want us to go? The people of Israel will stand and defend our land. Because this is the only one we’ve got.""",1313,318,79,61003,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,[],[],[],[],[],"['jew', 'jewish']",[],[],[],[],48
41,Republican Party,7000000.0,274,-0.5,"August 13, 2024 01:14 PM",#BREAKING Hamas claims to have fired two rockets at Tel Aviv.  Residents report hearing explosions.,1064,234,102,157603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0,0,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],['hamas'],15
77,Democratic Party,477600.0,345,0.5,"November 04, 2023 09:02 PM","""You see, when we say kill all Jews its aspirational. We dont actually mean it. unless its possible and then, of course, wed be all over it.""     Words have meaning. This mealy-mouthed bullshit excuse is pathetic. You know exactly what you are doing.",4235,683,747,401663,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,[],[],['mean'],[],['mean'],['jews'],[],[],[],[],44
92,Democratic Party,1500000.0,630,0.5,"October 10, 2023 01:01 PM","""The prime minister, who has prided himself on his vast political experience and irreplaceable wisdom in security matters, completely failed to identify the dangers he was consciously leading Israel into when establishing a government of annexation and dispossession."" These words from an editorial from 'Haaretz' should serve as a warning to America about the cost of broken politics:",13223,4037,810,1048489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],58
20,Democratic Party,418700.0,483,0.5,"June 17, 2024 04:01 PM","'The court said this must happen: 'You, Israel must stop your offensive in Rafah period.' It has nothing to do with Hamas is doing, it has nothing to do with anybody else is doing. It has nothing to do with what Israel says or doesn't say anything the court made an or the UN Security Council should have implemented that order. It didn't do that in large part because of these shenanigans by Biden and saying, oh, we got a cease fire deal.' - @samhusseini",1267,482,101,44884,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.011627906976744186,0,0,0,0,1,0,0,0,0,1,[],[],[],[],['offensive'],[],[],[],[],['hamas'],86
92,Democratic Party,1500000.0,984,0.5,"October 24, 2023 06:08 PM","""The corruption of one man in Israel has brought the whole world to the brink of war because his corruption and weakness stirred evil, and when evil sees weakness, it strikes.""  More on how corrupt politicians like Netanyahu and Trump threaten the world:",4230,1580,316,228291,0.023255813953488372,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0,0,['netanyahu'],[],[],[],"['evil', 'evil', 'corrupt']",[],[],[],[],[],43
41,Republican Party,7000000.0,156,-0.5,"November 07, 2023 08:16 PM","""I don’t know, frankly, who should control Gaza when or if Hamas is wiped out. But I do know it cant be Benjamin Netanyahu.""  Piers Morgan criticises the Israeli Prime Ministers plans to occupy Gaza after the bombing is done.  @piersmorgan. @TalkTV. #PMU",20479,4076,2685,1700450,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,3,0,0,0,0,0,0,0,0,1,"['benjamin', 'netanyahu', 'israeli']",[],[],[],[],[],[],[],[],['hamas'],44
94,Republican Party,222100.0,709,-0.5,"October 07, 2023 10:59 PM","'Hamas, to my great regret, is Israel’s creation.' These are the words of Avner Cohen, a former Israeli religious affairs official who worked in Gaza for decades. As you watch the death and destruction that is currently unfolding in Israel and Palestine, it's important for you to know that the Israeli government is responsible for the rise of Hamas. If it wasn't for Israel's government, Hamas might not even exist at all. Starting in the late 1970s, the Israeli government decided that they wanted a radical Islamist 'counterweight' to the PLO, which was run by Yasser Arafat's secularist and left-wing Fatah party. Their thinking was that, if the Palestinians were busy fighting each other, they wouldn't be able to fight Israel. Divide and conquer. Starting in the late 1970s, they began giving direct funding to a fringe group of radicals, their organizations, and their mosques. One of them was Sheikh Ahmed Yassin, leader of the Muslim Brotherhood in Gaza, who had also formed the Islamist group Mujama al-Islamiya. They were recognized as a charity by the Israeli government in 1979, and started receiving funding soon after. Brig. Gen. Yitzhak Segev, who was the Israeli military governor in Gaza at the time, said that he was given a budget to fund these mosques and organizations, and was told to give them preferential treatment over the PLO. Cohen wrote an official report to his superiors in the 1980s, where he warned them against continuing this strategy. 'I suggest focusing our efforts on finding ways to break up this monster before this reality jumps in our face,' he wrote at the time. They didn't listen. In 1987, those groups formed Hamas, and the rest is history. Thousands of innocent Israelis and Palestinians killed. And as we see today, that death count continues to rise. It's important to note that the US government gives billions of dollars to the Israeli government, and hundreds of millions to the Palestinian authority. American taxpayers are being forced to bankroll the carnage you're currently witnessing. It's long past time for that to end. Foreign military aid is the act of taking money from working Americans, and giving it to rich, powerful foreigners, to fund wars, genocides, terrorism and other horrors. It is long past time for it to end.",6409,2854,476,905573,0.017811704834605598,0.005089058524173028,0.005089058524173028,0.0,0.0,0.0,0.002544529262086514,0.010178117048346057,0.0,0.015267175572519083,7,2,2,0,0,0,1,4,0,6,"['israeli', 'israeli', 'israeli', 'israeli', 'israeli', 'israelis', 'israeli']","['responsible', 'rich']","['able', 'powerful']",[],[],[],['muslim'],"['fatah', 'palestinians', 'palestinians', 'palestinian']",[],"['hamas', 'hamas', 'hamas', 'islamist', 'islamist', 'hamas']",393
87,Republican Party,2700000.0,892,-0.5,"June 09, 2024 09:45 PM","'Hamas started the war with a massacre, took these hostages and hid them in a crowded civilian area. Then, when Israel came to free them, Hamas responded with heavy fire, including RPGs—yet people are condemning Israel. It makes us wonder if the West has lost the moral discernment and instinct for self-preservation needed to defend itself in a world of killers. Hamas could not survive if not for its enablers around the world.' via @WSJopinion",3386,1129,101,62557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0,0,0,0,0,0,0,0,0,3,[],[],[],[],[],[],[],[],[],"['hamas', 'hamas', 'hamas']",77
